Total_Stops,Price,Journey_Day,Journey_Month,Dep_hour,Dep_min,Arr_hour,Arr_min,Duration_hours,Duration_mins,Price_per_minute,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
0,3841.0,27,4,6,55,9,30,2.58,154,24.941558441558442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8759.0,3,6,7,55,15,45,7.83,469,18.67590618336887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,7738.0,21,3,4,45,15,30,10.75,645,11.996899224806201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,7503.0,18,5,15,0,1,30,10.5,630,11.90952380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5883.0,3,6,11,25,1,30,14.08,844,6.970379146919432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12692.0,12,6,20,25,9,45,13.33,799,15.88485607008761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4823.0,15,4,8,30,11,20,2.83,169,28.53846153846154,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2017.0,27,5,5,45,7,15,1.5,90,22.41111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,8603.0,12,6,12,0,7,40,19.67,1180,7.290677966101695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5769.0,21,6,11,10,14,5,2.92,175,32.965714285714284,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,12681.0,1,4,18,55,18,15,23.33,1399,9.06433166547534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3625.0,24,6,5,55,8,35,2.67,160,22.65625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8854.0,9,5,9,15,1,30,16.25,975,9.081025641025642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2754.0,15,5,2,35,4,5,1.5,90,30.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,8372.0,12,6,10,0,19,15,9.25,555,15.084684684684685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10262.0,12,6,16,0,12,35,20.58,1234,8.316045380875202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,10810.0,3,3,11,40,13,55,2.25,135,80.07407407407408,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3540.0,15,6,5,15,7,40,2.42,145,24.413793103448278,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,8016.0,6,6,18,55,22,0,3.08,184,43.56521739130435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6860.0,9,3,10,30,13,20,2.83,169,40.59171597633136,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,6451.0,27,4,16,45,22,25,5.67,340,18.973529411764705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13067.0,6,5,20,25,15,5,18.67,1120,11.666964285714286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,11467.0,6,5,17,0,18,0,25.0,1500,7.644666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10203.0,9,5,10,0,23,15,13.25,795,12.833962264150943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4082.0,12,3,22,50,1,20,2.5,150,27.213333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,13276.0,21,5,10,55,19,15,8.33,499,26.605210420841683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,23001.0,9,3,8,55,15,55,7.0,420,54.76428571428571,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10844.0,6,6,18,55,20,45,25.83,1549,7.000645577792124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4990.0,27,6,18,55,21,50,2.92,175,28.514285714285716,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10037.0,9,3,5,50,15,0,9.17,550,18.24909090909091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14388.0,6,5,20,0,4,40,8.67,520,27.66923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,12287.0,3,3,21,30,19,15,21.75,1305,9.415325670498085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,6,6,14,5,20,45,6.67,400,27.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4995.0,24,5,10,20,11,50,1.5,90,55.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,9794.0,27,5,11,40,19,0,7.33,439,22.309794988610477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4226.0,6,6,6,20,10,20,4.0,240,17.608333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7318.0,21,3,11,30,1,35,14.08,844,8.670616113744076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8529.0,12,6,20,0,8,15,12.25,735,11.604081632653061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,9416.0,12,6,12,0,18,30,30.5,1830,5.14535519125683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,11507.0,3,6,9,35,12,35,27.0,1620,7.103086419753087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,9920.0,1,4,16,45,8,55,16.17,970,10.22680412371134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7038.0,18,5,7,10,16,10,9.0,540,13.033333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4959.0,3,6,7,0,12,55,5.92,355,13.969014084507043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5678.0,9,6,7,5,8,30,1.42,85,66.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,7229.0,9,6,8,20,11,20,3.0,180,40.16111111111111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,7064.0,1,4,16,30,23,35,7.08,424,16.660377358490567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4823.0,6,4,8,30,11,20,2.83,169,28.53846153846154,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14571.0,24,5,16,30,22,35,6.08,364,40.03021978021978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,4148.0,27,3,9,35,12,20,2.75,165,25.13939393939394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,13873.0,24,5,10,0,1,20,15.33,919,15.09575625680087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,10262.0,24,6,13,0,12,35,23.58,1414,7.257425742574258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6645.0,9,4,11,40,1,30,13.83,829,8.01568154402895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4804.0,1,5,17,15,19,50,2.58,154,31.194805194805195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5746.0,9,3,11,20,15,25,4.08,244,23.549180327868854,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,5199.0,9,6,5,55,13,35,7.67,460,11.302173913043479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4332.0,18,3,19,35,21,55,2.33,139,31.165467625899282,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,6416.0,1,6,11,25,21,0,9.58,574,11.177700348432056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,12935.0,18,3,6,45,16,20,9.58,574,22.534843205574912,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7832.0,21,3,8,55,20,20,11.42,685,11.433576642335767,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,8586.0,1,5,16,30,4,40,12.17,730,11.761643835616438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,5769.0,24,6,15,15,18,10,2.92,175,32.965714285714284,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,8040.0,21,5,10,20,11,50,1.5,90,89.33333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,12411.0,6,3,6,0,9,10,3.17,190,65.32105263157895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,8366.0,9,6,9,25,21,50,12.42,745,11.229530201342282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7354.0,3,6,7,30,19,15,11.75,705,10.431205673758866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,13576.0,1,3,11,5,22,10,11.08,664,20.44578313253012,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,11622.0,3,6,9,15,19,0,9.75,585,19.866666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,12723.0,6,6,5,50,23,15,17.42,1045,12.17511961722488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13759.0,24,3,8,25,23,25,15.0,900,15.287777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6412.0,15,5,16,10,22,30,6.33,379,16.91820580474934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,6494.0,27,3,8,35,21,20,12.75,765,8.488888888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,5678.0,24,3,15,50,17,20,1.5,90,63.08888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,8891.0,12,5,9,25,11,10,25.75,1545,5.754692556634304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,17024.0,3,3,21,50,18,50,21.0,1260,13.511111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,10368.0,12,6,9,40,19,0,9.33,559,18.547406082289804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14571.0,9,6,20,0,18,15,22.25,1335,10.914606741573033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7832.0,21,3,7,0,15,15,8.25,495,15.822222222222223,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14151.0,9,5,9,35,22,5,12.5,750,18.868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7154.0,21,3,10,45,19,15,8.5,510,14.027450980392157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5192.0,15,4,7,35,19,25,11.83,709,7.322990126939351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,21483.0,6,3,15,5,1,35,10.5,630,34.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6812.0,6,6,16,30,4,40,12.17,730,9.331506849315069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13292.0,3,3,19,35,0,35,5.0,300,44.306666666666665,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4174.0,9,4,22,15,0,50,2.58,154,27.103896103896105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,11150.0,27,6,19,10,12,35,17.42,1045,10.669856459330143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5912.0,24,4,17,5,22,15,5.17,310,19.070967741935483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8907.0,27,6,13,30,23,0,9.5,570,15.626315789473685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8767.0,9,3,17,0,3,40,10.67,640,13.6984375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,12242.0,27,3,19,45,4,25,8.67,520,23.54230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6327.0,24,5,19,0,4,40,9.67,580,10.908620689655173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3543.0,24,5,9,45,12,0,2.25,135,26.244444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,15058.0,3,6,8,0,19,15,11.25,675,22.30814814814815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,11087.0,12,3,18,55,18,25,23.5,1410,7.863120567375886,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,13941.0,9,5,20,0,4,40,8.67,520,26.809615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,7317.0,1,6,15,45,22,5,6.33,379,19.306068601583114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9663.0,24,5,21,10,10,5,12.92,775,12.468387096774194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5065.0,24,4,16,0,21,0,5.0,300,16.883333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8907.0,27,6,9,45,23,0,13.25,795,11.20377358490566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4148.0,21,3,9,0,11,30,2.5,150,27.653333333333332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13587.0,9,6,14,0,21,0,7.0,420,32.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10262.0,6,6,21,50,4,25,6.58,394,26.04568527918782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12284.0,18,3,14,5,8,15,18.17,1090,11.269724770642203,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14781.0,15,5,18,55,16,20,21.42,1285,11.50272373540856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,9663.0,18,5,8,25,9,20,24.92,1495,6.463545150501672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,19685.0,1,3,13,0,15,50,2.83,169,116.47928994082841,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10203.0,12,5,10,0,23,15,13.25,795,12.833962264150943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,13941.0,15,5,6,30,4,40,22.17,1330,10.481954887218045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,25703.0,1,3,21,10,23,55,2.75,165,155.77575757575758,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10262.0,9,6,14,0,4,25,14.42,865,11.863583815028901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3543.0,1,5,17,45,20,5,2.33,139,25.489208633093526,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3841.0,6,4,14,55,17,25,2.5,150,25.606666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,15554.0,18,5,11,30,19,0,7.5,450,34.56444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,24,5,14,5,19,50,5.75,345,31.431884057971015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,12692.0,12,6,17,0,14,25,21.42,1285,9.87704280155642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3210.0,9,6,19,35,21,5,1.5,90,35.666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,9601.0,15,5,12,0,19,15,7.25,435,22.07126436781609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13377.0,15,6,13,0,1,30,12.5,750,17.836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,11134.0,24,3,18,55,18,10,23.25,1395,7.981362007168459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,8055.0,27,3,8,55,21,0,12.08,724,11.125690607734807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,12242.0,27,3,17,30,4,25,10.92,655,18.690076335877862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8425.0,9,3,22,0,23,20,25.33,1519,5.54641211323239,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2753.0,15,6,5,45,7,15,1.5,90,30.58888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3311.0,27,5,21,10,0,5,2.92,175,18.92,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4226.0,12,6,6,20,10,20,4.0,240,17.608333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,26890.0,1,3,8,55,5,5,20.17,1210,22.223140495867767,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,12524.0,24,6,6,0,19,0,13.0,780,16.056410256410256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3847.0,21,3,17,15,19,45,2.5,150,25.64666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,12681.0,1,4,16,30,23,35,7.08,424,29.90801886792453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,13882.0,6,6,9,25,4,25,19.0,1140,12.177192982456141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10844.0,6,6,8,25,20,45,12.33,739,14.673883626522327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,12547.0,12,3,21,25,8,15,10.83,649,19.332819722650232,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14178.0,9,6,18,55,4,40,9.75,585,24.235897435897435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14871.0,3,3,16,0,1,35,9.58,574,25.907665505226483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,15078.0,6,3,8,0,21,0,13.0,780,19.33076923076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4804.0,21,5,21,25,0,5,2.67,160,30.025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3873.0,9,5,17,10,19,40,2.5,150,25.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3841.0,24,6,17,10,19,40,2.5,150,25.606666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5457.0,1,6,7,0,12,55,5.92,355,15.371830985915492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14781.0,12,5,14,5,22,35,8.5,510,28.98235294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,15764.0,9,3,21,50,18,50,21.0,1260,12.511111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4668.0,12,6,9,45,12,35,2.83,169,27.62130177514793,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,9564.0,24,6,11,0,14,15,3.25,195,49.04615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,7191.0,15,5,6,40,21,0,14.33,859,8.371362048894063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,15764.0,6,3,19,45,4,25,8.67,520,30.315384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14388.0,6,5,14,5,12,0,21.92,1315,10.941444866920152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6540.0,27,3,19,45,4,25,8.67,520,12.576923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3625.0,24,6,9,30,12,20,2.83,169,21.449704142011836,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8266.0,9,5,7,30,19,15,11.75,705,11.724822695035462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,10944.0,18,5,11,15,18,30,7.25,435,25.158620689655173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5073.0,27,3,16,0,21,0,5.0,300,16.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,9134.0,15,3,5,45,12,25,6.67,400,22.835,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,8085.0,12,6,20,20,20,20,24.0,1440,5.614583333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,22270.0,6,3,7,0,12,25,5.42,325,68.52307692307693,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,9836.0,1,4,7,0,10,0,27.0,1620,6.071604938271605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,14871.0,3,3,18,35,1,35,7.0,420,35.40714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,23528.0,12,3,6,30,16,35,10.08,604,38.95364238410596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,8016.0,6,6,7,10,10,10,3.0,180,44.53333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,12284.0,18,3,7,0,16,10,9.17,550,22.334545454545456,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7005.0,12,6,6,0,21,0,15.0,900,7.783333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4804.0,3,6,11,30,14,5,2.58,154,31.194805194805195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6827.0,27,3,5,5,10,5,5.0,300,22.756666666666668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3100.0,12,5,6,20,7,40,1.33,79,39.24050632911393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2759.0,15,3,19,35,21,5,1.5,90,30.655555555555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,13067.0,9,5,20,25,21,5,24.67,1480,8.829054054054055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3898.0,15,4,20,55,23,40,2.75,165,23.624242424242425,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,10368.0,12,6,9,40,4,25,18.75,1125,9.216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4273.0,18,3,5,45,8,35,2.83,169,25.284023668639055,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3311.0,24,5,5,55,8,35,2.67,160,20.69375,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,15136.0,6,3,9,0,21,0,12.0,720,21.022222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,6601.0,9,4,7,5,18,10,11.08,664,9.941265060240964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,8452.0,24,5,20,20,22,40,26.33,1579,5.352754908169728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,9314.0,1,5,17,0,14,25,21.42,1285,7.248249027237354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,6386.0,1,6,2,0,7,45,5.75,345,18.51014492753623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
